Date,sp_Open,sp_High,sp_Low,sp_Close,nd_Open,nd_High,nd_Low,nd_Close,dj_Open,dj_High,dj_Low,dj_Close,ph_Open,ph_High,ph_Low,ph_Close,label
2001-03-23,1117.58,1141.83,1117.58,1139.83,1938.91,1952.92,1891.99,1928.68,9395.58,9529.40,9338.15,9504.78,626.39,654.95,614.35,642.09,0
2001-03-26,1139.83,1160.02,1139.83,1152.69,1957.71,1960.68,1909.42,1918.49,9509.25,9724.87,9509.25,9687.53,642.09,645.41,610.43,618.47,0
2001-03-27,1152.69,1183.35,1150.96,1182.17,1922.70,1979.75,1907.16,1972.23,9687.93,9960.88,9649.81,9947.54,618.47,643.93,604.52,622.29,0
2001-03-28,1182.17,1182.17,1147.83,1153.29,1925.30,1925.30,1852.96,1854.13,9941.20,9941.20,9695.81,9785.35,622.29,624.19,578.61,579.01,0
2001-03-29,1153.29,1161.69,1136.26,1147.95,1838.44,1876.74,1802.76,1820.57,9784.94,9882.80,9687.61,9799.06,579.01,600.70,553.68,570.00,0
2001-03-30,1147.95,1162.80,1143.83,1160.33,1830.42,1855.58,1794.30,1840.26,9799.47,9908.14,9760.64,9878.78,570.00,570.00,534.89,545.04,0
2001-04-02,1160.33,1169.51,1137.51,1145.87,1835.22,1852.49,1769.66,1782.97,9877.16,9992.53,9705.07,9777.93,545.04,553.77,491.23,503.17,0
2001-04-03,1145.87,1145.87,1100.19,1106.46,1758.18,1759.01,1660.92,1673.00,9774.78,9774.78,9428.07,9485.71,503.17,512.94,486.29,490.66,1
2001-04-05,1103.25,1151.47,1103.25,1151.44,1709.91,1785.73,1706.10,1785.00,9527.21,9929.79,9527.21,9918.05,463.49,529.30,463.49,522.69,0
2001-04-06,1151.44,1151.44,1119.29,1128.43,1756.11,1756.11,1700.20,1720.36,9913.94,9913.94,9698.07,9791.09,522.69,522.69,479.04,487.53,1
2001-04-09,1128.43,1146.13,1126.38,1137.59,1739.66,1757.38,1710.76,1745.71,9793.58,9935.59,9775.79,9845.15,487.53,496.82,455.55,475.22,1
2001-04-10,1137.59,1173.92,1137.59,1168.38,1771.68,1868.10,1771.68,1852.03,9850.35,10155.24,9849.50,10102.74,475.22,529.58,475.22,520.12,1
2001-04-11,1168.38,1182.24,1160.26,1165.89,1929.93,1948.08,1884.95,1898.95,10109.05,10173.79,9951.92,10013.47,520.12,597.24,520.12,564.29,1
2001-04-12,1165.89,1183.51,1157.73,1183.50,1881.19,1961.57,1868.76,1961.43,10013.08,10127.46,9934.35,10126.94,564.29,603.21,545.21,597.92,1
2001-04-16,1183.50,1184.64,1167.38,1179.68,1934.70,1946.92,1891.88,1909.57,10118.16,10184.65,10046.52,10158.56,597.92,597.92,561.08,576.73,1
2001-04-17,1179.68,1192.25,1168.90,1191.81,1872.35,1941.57,1869.34,1923.22,10151.73,10219.40,10075.54,10216.73,576.73,594.16,556.93,573.82,1
2001-04-18,1191.81,1248.42,1191.81,1238.16,2005.06,2129.31,1995.91,2079.44,10226.88,10687.14,10226.88,10615.83,573.82,673.66,573.82,640.94,0
2001-04-19,1238.16,1253.71,1233.39,1253.69,2100.88,2182.14,2082.24,2182.14,10616.09,10694.24,10562.15,10693.71,640.94,686.18,633.69,685.16,0
2001-04-20,1253.70,1253.70,1234.41,1242.98,2171.90,2202.86,2135.32,2163.41,10690.33,10706.47,10517.07,10579.85,685.16,695.46,658.90,669.50,0
2001-04-23,1242.98,1242.98,1217.47,1224.36,2118.36,2118.77,2046.84,2059.32,10571.00,10571.00,10483.23,10532.23,669.50,669.50,623.69,630.82,0
2001-04-24,1224.36,1233.54,1208.89,1209.47,2055.32,2095.89,2012.37,2016.61,10529.75,10636.91,10448.03,10454.34,630.82,664.89,611.69,615.27,0
2001-04-25,1209.47,1232.36,1207.38,1228.75,2013.42,2066.97,2000.83,2059.80,10453.43,10639.19,10444.06,10625.20,615.27,640.15,605.64,634.82,0
2001-04-26,1228.75,1248.30,1228.75,1234.52,2086.04,2095.83,2032.38,2034.88,10633.01,10766.98,10623.71,10692.35,634.82,644.90,610.56,611.66,0
2001-04-27,1234.52,1253.07,1234.52,1253.05,2070.24,2082.64,2046.71,2075.68,10694.95,10810.05,10694.95,10810.05,611.66,644.85,611.66,642.60,0
2001-05-01,1249.46,1266.47,1243.55,1266.44,2116.24,2168.42,2088.61,2168.24,10734.05,10904.20,10731.45,10898.34,654.17,666.44,638.40,666.44,0
2001-05-02,1266.44,1272.93,1257.70,1267.43,2205.25,2232.66,2175.13,2220.60,10902.77,10939.20,10802.56,10876.68,666.44,687.90,666.44,670.65,0
2001-05-03,1267.43,1267.43,1239.88,1248.58,2183.07,2183.07,2129.07,2146.20,10872.32,10872.32,10723.57,10796.65,664.03,664.04,637.48,647.07,0
2001-05-04,1248.58,1267.51,1232.00,1266.61,2102.61,2191.93,2089.23,2191.53,10793.20,10958.14,10673.22,10951.24,647.07,647.07,619.80,639.53,0
2001-05-07,1266.61,1270.00,1259.19,1263.51,2194.04,2215.37,2166.51,2173.57,10952.35,10995.28,10893.59,10935.17,639.53,650.27,628.49,631.05,0
2001-05-08,1266.71,1267.01,1253.00,1261.20,2209.01,2210.45,2165.37,2198.77,10936.66,10946.81,10819.81,10883.51,631.05,646.05,630.55,640.73,0
2001-05-09,1261.20,1261.65,1247.83,1255.54,2162.30,2189.03,2141.43,2156.63,10875.96,10914.01,10800.94,10866.98,640.73,640.73,612.24,618.84,1
2001-05-10,1255.54,1268.14,1254.56,1255.18,2195.52,2197.03,2128.69,2128.86,10868.87,10979.09,10868.80,10910.44,618.93,648.36,618.93,619.04,0
2001-05-11,1255.18,1259.84,1240.79,1245.67,2130.74,2140.37,2097.36,2107.43,10908.30,10920.14,10774.13,10821.31,619.04,632.18,612.58,616.78,0
2001-05-14,1245.67,1249.68,1241.02,1248.92,2105.36,2105.38,2052.41,2081.92,10819.55,10878.76,10800.13,10877.33,616.78,616.78,591.40,602.24,0
2001-05-15,1248.92,1257.45,1245.36,1249.44,2086.98,2125.32,2077.50,2085.58,10877.46,10922.17,10816.17,10872.97,602.24,624.09,596.07,603.55,1
2001-05-16,1249.44,1286.39,1243.02,1284.99,2067.60,2171.22,2057.99,2166.44,10864.74,11231.15,10814.31,11215.92,603.55,645.24,594.30,642.59,1
2001-05-17,1284.99,1296.48,1282.65,1288.49,2170.01,2216.36,2167.72,2193.68,11218.65,11328.61,11181.91,11248.58,642.59,660.97,640.53,655.17,1
2001-05-18,1288.49,1292.06,1281.15,1291.96,2182.56,2205.65,2172.48,2198.88,11245.78,11303.76,11193.60,11301.74,655.17,661.61,645.00,657.43,1
2001-05-21,1291.96,1312.95,1287.87,1312.83,2201.45,2305.73,2198.14,2305.59,11299.14,11345.72,11232.84,11337.92,657.43,706.25,655.16,706.15,1
2001-05-22,1312.83,1315.93,1306.89,1309.38,2319.18,2328.05,2291.91,2313.85,11339.80,11350.05,11239.60,11257.24,706.15,710.78,693.23,694.74,0
2001-05-23,1309.38,1309.38,1288.70,1289.05,2299.75,2299.75,2243.46,2243.48,11257.76,11262.25,11101.21,11105.51,694.74,694.74,660.01,660.14,0
2001-05-24,1289.05,1295.04,1281.22,1293.17,2250.04,2282.19,2226.26,2282.02,11107.07,11173.37,11044.97,11122.42,660.14,661.81,639.80,658.77,0
2001-05-25,1293.17,1293.17,1276.42,1277.89,2281.18,2282.43,2242.86,2251.03,11122.03,11123.99,10993.79,11005.37,658.77,670.56,653.52,654.64,0
2001-05-29,1277.89,1278.42,1265.41,1267.93,2239.92,2239.92,2170.58,2175.54,11004.66,11066.01,10970.43,11039.14,654.64,654.64,620.75,623.25,1
2001-05-30,1267.93,1267.93,1245.96,1248.08,2136.95,2137.67,2077.98,2084.50,11032.96,11042.13,10864.83,10872.64,623.25,623.25,578.40,585.61,1
2001-05-31,1248.08,1261.91,1248.07,1255.82,2092.53,2140.07,2092.48,2110.49,10873.23,10978.96,10865.94,10911.94,585.61,610.88,580.32,598.71,1
2001-06-01,1255.82,1265.34,1246.88,1260.67,2131.12,2157.80,2101.26,2149.44,10913.57,11021.57,10835.49,10990.41,598.71,623.45,596.37,617.60,1
2001-06-04,1260.67,1267.17,1256.36,1267.11,2164.70,2174.16,2136.63,2155.93,10991.77,11071.67,10938.88,11061.52,617.60,622.29,601.74,606.98,1
2001-06-05,1267.11,1286.62,1267.11,1283.57,2167.31,2244.23,2167.24,2233.66,11061.39,11196.53,11043.44,11175.84,606.98,656.47,606.98,647.90,0
2001-06-06,1283.57,1283.85,1269.01,1270.03,2239.86,2249.72,2204.88,2217.73,11177.73,11179.68,11059.64,11070.24,647.90,657.23,633.47,647.33,0
2001-06-07,1270.03,1277.08,1265.08,1276.96,2208.03,2264.58,2205.85,2264.00,11069.58,11100.04,11008.95,11090.74,647.31,697.04,644.23,697.03,0
2001-06-08,1276.96,1277.11,1259.99,1264.96,2263.75,2263.75,2202.27,2215.10,11095.62,11096.46,10938.08,10977.00,697.03,697.03,670.96,675.70,0
2001-06-11,1264.96,1264.96,1249.23,1254.39,2205.41,2205.41,2150.75,2170.78,10974.79,10975.44,10871.34,10922.09,675.70,675.70,647.98,653.00,0
2001-06-12,1254.39,1261.00,1235.75,1255.85,2133.56,2184.20,2105.26,2169.95,10914.67,10982.14,10788.58,10948.38,653.00,661.62,619.30,653.99,0
2001-06-13,1255.85,1259.75,1241.59,1241.60,2175.62,2187.16,2121.38,2121.66,10942.00,11004.33,10866.52,10871.62,653.99,669.16,638.20,638.52,0
2001-06-14,1241.60,1241.60,1218.90,1219.87,2100.74,2101.05,2043.36,2044.07,10868.27,10868.48,10659.47,10690.13,638.52,638.52,602.15,603.57,0
2001-06-15,1219.87,1221.50,1203.03,1214.36,2017.80,2048.32,1992.39,2028.43,10680.81,10716.30,10566.55,10623.64,603.57,617.46,583.76,608.92,0
2001-06-18,1214.36,1221.23,1208.33,1208.43,2035.34,2046.63,1987.17,1988.63,10622.50,10709.05,10614.72,10645.38,608.94,625.19,600.07,600.19,0
2001-06-19,1208.43,1226.11,1207.71,1212.58,2046.04,2057.19,1978.25,1992.66,10654.30,10740.79,10563.66,10596.67,600.19,628.80,580.74,587.83,0
2001-06-20,1212.58,1225.61,1210.07,1223.14,1974.11,2032.67,1973.70,2031.24,10593.79,10702.07,10563.86,10647.33,587.83,587.83,559.19,584.97,0
2001-06-21,1223.14,1240.24,1220.25,1237.04,2026.30,2077.43,2014.33,2058.76,10646.39,10759.64,10597.14,10715.43,584.97,589.92,568.61,583.85,0
2001-06-25,1225.35,1231.50,1213.60,1218.60,2054.34,2060.06,2026.40,2050.87,10607.88,10644.24,10468.12,10504.22,586.31,602.38,584.27,602.24,1
2001-06-26,1218.60,1220.70,1204.64,1216.76,2022.86,2068.15,2017.34,2064.62,10497.30,10534.21,10394.72,10472.48,602.24,610.43,586.61,606.52,0
2001-06-27,1216.76,1219.92,1207.29,1211.07,2068.29,2084.40,2048.88,2074.74,10470.35,10531.19,10408.00,10434.84,606.52,606.52,587.62,595.96,0
2001-06-28,1211.07,1234.44,1211.07,1226.20,2096.88,2157.32,2096.88,2125.46,10438.73,10646.45,10438.66,10566.21,595.96,631.92,595.96,617.75,0
2001-06-29,1226.20,1237.29,1221.14,1224.38,2129.89,2180.11,2118.11,2160.54,10565.27,10605.59,10491.60,10502.40,617.75,651.15,617.75,624.09,0
2001-07-02,1224.42,1239.78,1224.03,1236.72,2156.76,2181.05,2140.65,2148.72,10504.95,10638.87,10467.38,10593.72,624.09,645.88,620.20,635.88,0
2001-07-03,1236.71,1236.71,1229.43,1234.45,2137.10,2148.18,2123.75,2140.80,10588.89,10595.13,10531.52,10571.11,635.88,642.95,627.88,639.49,0
2001-07-05,1234.45,1234.45,1219.15,1219.24,2122.89,2130.96,2079.83,2080.11,10566.23,10567.64,10461.14,10479.86,640.13,640.13,616.75,619.70,0
2001-07-06,1219.24,1219.24,1188.74,1190.59,2060.73,2060.73,2001.82,2004.16,10476.73,10476.73,10220.14,10252.68,619.70,619.70,566.40,566.51,0
2001-07-09,1190.59,1201.76,1189.75,1198.78,2010.97,2038.17,2000.08,2026.71,10253.62,10323.11,10222.24,10299.40,566.51,571.23,558.33,563.80,0
2001-07-10,1198.78,1203.43,1179.93,1181.52,2043.61,2045.12,1960.15,1962.79,10300.82,10335.63,10162.71,10175.64,563.80,574.29,539.61,542.41,0
2001-07-11,1181.52,1184.93,1168.46,1180.18,1954.72,1975.79,1934.67,1972.04,10174.70,10274.02,10120.89,10241.02,542.41,558.53,537.12,557.97,0
2001-07-12,1180.18,1210.25,1180.18,1208.14,2033.22,2080.13,2031.84,2075.74,10269.31,10496.64,10269.31,10478.99,557.97,607.28,557.97,605.93,0
2001-07-13,1208.14,1218.54,1203.61,1215.68,2068.22,2105.15,2055.56,2084.79,10478.39,10549.76,10432.60,10539.06,605.93,610.34,583.49,593.93,0
2001-07-16,1215.68,1219.63,1200.05,1202.45,2078.53,2091.68,2025.41,2029.12,10537.98,10568.69,10446.60,10472.12,593.93,596.40,556.09,558.07,0
2001-07-17,1202.45,1215.36,1196.14,1214.44,2017.47,2067.44,2006.80,2067.32,10468.62,10628.48,10438.66,10606.39,558.07,583.16,541.79,582.27,0
2001-07-18,1214.44,1214.44,1198.33,1207.71,2035.09,2056.06,2003.95,2016.17,10594.54,10594.54,10480.88,10569.83,582.27,585.02,559.26,562.77,1
2001-07-19,1207.71,1225.04,1205.80,1215.02,2042.32,2079.33,2027.11,2046.59,10574.33,10679.12,10523.92,10610.00,562.77,600.05,562.77,590.19,1
2001-07-20,1215.02,1215.69,1207.04,1210.85,2015.23,2035.52,2009.56,2029.37,10606.19,10606.19,10529.25,10576.65,590.19,590.19,565.72,574.30,0
2001-07-23,1210.85,1215.22,1190.50,1191.03,2043.84,2047.85,1987.51,1988.56,10576.92,10595.40,10419.71,10424.42,574.30,579.57,555.54,557.75,1
2001-07-24,1191.03,1191.03,1165.54,1171.65,1980.37,1994.03,1939.28,1959.24,10423.80,10423.80,10203.69,10241.12,557.75,564.70,541.90,548.34,1
2001-07-25,1171.65,1190.52,1171.28,1190.49,1962.68,1984.98,1942.58,1984.32,10241.75,10405.67,10241.19,10405.67,548.34,553.54,530.86,553.34,1
2001-07-26,1190.49,1204.18,1182.65,1202.93,1980.03,2025.88,1963.21,2022.96,10403.46,10459.02,10284.09,10455.63,553.34,590.43,550.20,588.12,1
2001-07-30,1205.82,1209.05,1200.41,1204.52,2034.11,2039.01,2009.94,2017.84,10418.68,10440.48,10361.45,10401.72,601.67,614.94,596.14,605.60,1
2001-07-31,1204.52,1222.74,1204.52,1211.23,2023.97,2057.10,2014.06,2027.13,10403.18,10595.05,10402.97,10522.81,605.60,621.88,599.95,605.88,1
2001-08-01,1211.23,1223.04,1211.23,1215.93,2051.56,2078.36,2045.13,2068.38,10527.38,10599.96,10484.20,10510.01,619.87,648.95,619.81,636.54,0
2001-08-02,1215.93,1226.27,1215.31,1220.75,2092.52,2103.16,2061.75,2087.38,10513.47,10609.65,10513.47,10551.18,643.84,657.37,641.70,656.62,0
2001-08-03,1220.75,1220.75,1205.31,1214.35,2079.15,2079.15,2047.62,2066.33,10550.01,10550.56,10433.07,10512.78,653.63,653.63,637.29,641.06,1
2001-08-06,1214.35,1214.35,1197.35,1200.48,2047.86,2053.60,2032.51,2034.26,10504.13,10504.13,10374.95,10401.31,633.18,635.22,625.59,631.55,1
2001-08-07,1200.47,1207.56,1195.64,1204.40,2026.84,2043.48,2013.75,2027.79,10399.03,10472.72,10376.05,10458.74,623.77,623.77,606.01,614.91,1
2001-08-08,1204.40,1206.79,1181.27,1183.53,2015.75,2038.64,1958.67,1966.36,10456.18,10479.64,10267.97,10293.50,612.16,624.30,582.54,584.74,1
2001-08-09,1183.53,1184.71,1174.68,1183.43,1962.48,1971.61,1941.24,1963.32,10291.15,10312.19,10205.56,10298.56,583.67,593.52,574.53,585.89,1
2001-08-10,1183.43,1193.33,1169.55,1190.16,1957.34,1967.03,1915.99,1956.47,10296.89,10433.46,10197.32,10416.25,585.87,595.63,572.29,593.05,1
2001-08-13,1190.16,1193.82,1185.12,1191.29,1963.04,1986.33,1951.46,1982.25,10411.90,10445.80,10367.06,10415.91,593.05,604.18,589.67,603.47,0
2001-08-14,1191.29,1198.79,1184.26,1186.73,1990.83,1998.59,1961.53,1964.53,10416.95,10478.81,10386.92,10412.17,603.47,608.84,592.56,594.00,0
2001-08-15,1186.73,1191.21,1177.61,1178.02,1964.20,1975.18,1918.74,1918.89,10407.05,10469.74,10340.76,10345.95,594.00,600.63,572.70,572.92,0
2001-08-16,1178.02,1181.80,1166.08,1181.66,1899.90,1930.46,1879.07,1930.32,10342.10,10395.21,10271.57,10392.52,572.92,583.03,557.13,583.03,0
2001-08-17,1181.66,1181.66,1156.07,1161.97,1895.42,1903.73,1862.76,1867.01,10385.46,10385.46,10180.93,10240.78,583.03,583.03,552.41,555.54,0
2001-08-20,1161.97,1171.41,1160.94,1171.41,1866.29,1881.62,1854.96,1881.35,10239.33,10320.07,10210.48,10320.07,555.54,567.07,554.52,561.11,0
2001-08-21,1171.41,1179.85,1156.56,1157.26,1883.44,1893.39,1831.28,1831.30,10320.07,10378.75,10156.02,10174.14,561.11,563.87,536.44,537.03,1
2001-08-22,1157.26,1168.56,1153.34,1165.31,1851.75,1860.02,1817.70,1860.01,10170.30,10305.13,10134.50,10276.90,537.03,566.17,537.03,564.75,1
2001-08-23,1165.31,1169.86,1160.96,1162.09,1857.52,1883.48,1842.51,1842.97,10276.41,10286.79,10213.52,10229.15,564.75,572.86,560.01,560.37,1
2001-08-24,1162.09,1185.15,1162.09,1184.93,1863.32,1916.83,1857.73,1916.80,10232.48,10440.68,10223.76,10423.17,560.37,595.47,560.37,594.91,1
2001-08-27,1184.93,1186.85,1178.07,1179.21,1912.70,1933.94,1897.63,1912.41,10422.76,10441.37,10382.35,10382.35,594.91,613.47,591.72,606.42,1
2001-08-28,1179.21,1179.66,1161.17,1161.51,1912.67,1916.28,1864.72,1864.98,10382.56,10382.83,10214.34,10222.03,606.42,612.16,588.69,589.19,0
2001-08-29,1161.51,1166.97,1147.38,1148.56,1875.44,1879.76,1833.65,1843.17,10224.45,10267.70,10075.61,10090.90,589.19,596.25,565.34,569.82,0
2001-08-30,1148.60,1151.75,1124.87,1129.03,1817.19,1833.29,1777.11,1791.68,10077.07,10117.54,9869.14,9919.58,569.82,570.82,550.27,559.35,0
2001-08-31,1129.03,1141.83,1126.38,1133.58,1784.26,1817.72,1782.10,1805.43,9918.96,10036.94,9887.20,9949.75,559.35,566.32,547.58,562.72,0
2001-09-04,1133.58,1155.40,1129.06,1132.94,1802.29,1836.19,1770.76,1770.78,9946.98,10182.38,9894.88,9997.49,562.72,572.24,543.20,543.66,0
2001-09-05,1132.94,1135.52,1114.86,1131.74,1771.75,1782.50,1715.86,1759.01,9998.12,10066.69,9885.88,10033.27,543.66,548.79,513.35,534.56,0
2001-09-06,1131.74,1131.74,1105.83,1106.40,1736.20,1753.83,1702.92,1705.64,10028.35,10028.35,9826.09,9840.84,534.56,534.56,506.67,511.55,0
2001-09-07,1106.40,1106.40,1082.12,1085.78,1694.02,1724.57,1676.42,1687.70,9841.25,9842.08,9558.39,9605.85,511.55,529.56,504.37,513.91,0
2001-09-10,1085.78,1096.94,1073.15,1092.54,1673.78,1702.12,1669.94,1695.38,9603.36,9671.80,9493.55,9605.51,513.91,521.21,502.05,509.15,0
2001-09-17,1092.54,1092.54,1037.46,1038.77,1613.83,1629.10,1579.28,1579.55,9580.32,9580.32,8883.40,8920.70,509.15,509.15,462.93,464.49,0
2001-09-18,1038.77,1046.42,1029.25,1032.74,1591.77,1605.06,1548.85,1555.08,8922.70,9022.06,8861.05,8903.40,464.49,473.82,435.13,435.17,0
2001-09-19,1032.74,1038.91,984.62,1016.10,1560.52,1568.22,1451.31,1527.80,8903.54,8945.47,8480.21,8759.13,435.17,444.67,386.37,418.79,0
2001-09-20,1016.10,1016.10,984.49,984.54,1494.94,1513.24,1467.10,1470.93,8748.61,8748.82,8375.72,8376.21,418.79,422.34,389.51,392.98,1
2001-09-21,984.54,984.54,944.75,965.80,1395.79,1454.04,1387.06,1423.19,8356.56,8438.41,8062.34,8235.81,392.98,392.98,363.52,381.01,0
2001-09-24,965.80,1008.44,965.80,1003.45,1459.47,1507.51,1459.47,1499.40,8242.32,8649.39,8242.32,8603.86,381.01,407.50,381.01,401.98,0
2001-09-25,1003.45,1017.14,998.33,1012.27,1505.52,1528.33,1480.69,1501.64,8605.59,8695.54,8506.36,8659.97,401.98,415.29,387.73,402.40,0
2001-09-26,1012.27,1020.29,1002.62,1007.04,1514.76,1516.12,1458.34,1464.04,8660.06,8718.16,8527.05,8567.39,402.40,403.99,369.44,370.63,0
2001-09-27,1007.04,1018.92,998.24,1018.61,1456.80,1465.70,1418.15,1460.71,8567.46,8681.42,8471.97,8681.42,370.63,370.63,343.93,362.00,0
2001-10-01,1040.94,1040.94,1026.76,1038.55,1491.45,1491.45,1458.41,1480.46,8845.97,8850.67,8732.14,8836.83,375.21,377.47,358.32,362.49,1
2001-10-02,1038.55,1051.33,1034.47,1051.33,1479.01,1504.24,1473.13,1492.33,8836.69,8950.59,8798.43,8950.59,360.08,367.31,350.54,354.63,0
2001-10-03,1051.33,1075.38,1041.48,1072.28,1479.27,1595.48,1473.22,1580.81,8946.02,9148.35,8860.84,9123.78,351.72,395.00,345.46,388.81,1
2001-10-04,1072.28,1084.12,1067.82,1069.63,1602.60,1641.56,1581.08,1597.31,9127.24,9187.37,9045.38,9060.88,388.81,422.21,387.71,405.54,1
2001-10-05,1069.62,1072.35,1053.50,1071.38,1586.40,1608.76,1548.81,1605.30,9058.83,9131.74,8951.07,9119.77,405.54,413.08,382.53,406.10,1
2001-10-08,1071.37,1071.37,1056.88,1062.44,1582.93,1621.11,1574.65,1605.95,9115.75,9144.81,9012.30,9067.94,406.10,429.21,395.08,426.55,1
2001-10-10,1056.75,1081.62,1052.76,1080.99,1563.96,1626.99,1558.81,1626.26,9052.30,9252.90,9000.14,9240.86,401.52,428.71,396.99,428.59,1
2001-10-11,1080.99,1099.16,1080.99,1097.43,1649.55,1701.48,1649.55,1701.47,9242.63,9432.04,9242.63,9410.45,428.59,475.12,428.59,474.60,1
2001-10-12,1097.43,1097.43,1072.15,1091.65,1690.21,1707.43,1651.24,1703.40,9409.07,9409.07,9193.73,9344.16,474.60,474.60,445.76,473.78,1
2001-10-15,1091.65,1091.65,1078.19,1089.98,1684.04,1698.24,1663.78,1696.31,9340.84,9352.05,9238.78,9347.62,473.78,473.78,441.94,451.73,1
2001-10-16,1089.98,1101.66,1087.13,1097.54,1704.75,1722.85,1690.54,1722.07,9346.31,9411.14,9298.70,9384.23,451.73,462.84,443.26,462.73,1
2001-10-17,1097.54,1107.12,1076.57,1077.09,1752.94,1754.01,1646.34,1646.34,9389.76,9489.33,9226.95,9232.97,462.73,472.98,428.15,428.62,1
2001-10-18,1077.09,1077.94,1064.54,1068.61,1648.69,1668.00,1634.72,1652.72,9230.75,9233.94,9134.30,9163.22,428.62,429.08,410.31,417.75,1
2001-10-19,1068.61,1075.52,1057.24,1073.48,1644.49,1675.20,1628.24,1671.31,9162.81,9218.02,9080.81,9204.11,417.75,427.80,405.50,423.82,1
2001-10-22,1073.48,1090.57,1070.79,1089.90,1666.08,1708.09,1660.22,1708.08,9203.91,9392.81,9167.45,9377.03,423.82,446.91,415.02,446.91,1
2001-10-23,1089.90,1098.99,1081.53,1084.78,1720.54,1739.47,1695.22,1704.44,9379.17,9439.21,9300.37,9340.08,446.91,458.28,439.61,443.09,0
2001-10-24,1084.78,1090.26,1079.98,1085.20,1707.52,1736.17,1697.69,1731.54,9341.40,9388.86,9278.70,9345.62,443.09,462.60,441.44,460.85,0
2001-10-25,1085.20,1100.09,1065.64,1100.09,1708.49,1775.51,1683.61,1775.47,9342.29,9462.90,9177.89,9462.90,460.85,485.10,441.66,485.10,0
2001-10-26,1100.09,1110.61,1094.24,1104.61,1763.78,1792.87,1763.00,1768.96,9462.28,9598.17,9423.32,9545.17,485.10,490.73,476.51,480.74,1
2001-10-29,1104.61,1104.61,1078.30,1078.30,1763.42,1767.97,1699.40,1699.52,9543.37,9543.37,9269.50,9269.50,480.74,480.74,447.16,447.21,1
2001-10-30,1078.30,1078.30,1053.61,1059.79,1682.30,1686.68,1646.30,1667.41,9264.52,9264.52,9065.59,9121.98,447.21,447.21,426.85,429.68,1
2001-10-31,1059.79,1074.79,1057.55,1059.78,1690.12,1721.69,1677.71,1690.20,9123.64,9223.07,9064.41,9075.14,429.68,462.47,429.68,448.02,1
2001-11-01,1059.78,1085.61,1054.31,1084.10,1705.52,1746.65,1683.99,1746.30,9087.45,9284.45,9014.46,9263.90,448.02,478.40,447.22,478.09,1
2001-11-02,1084.10,1089.63,1075.58,1087.20,1741.37,1759.65,1726.61,1745.73,9264.52,9343.82,9209.65,9323.54,478.09,491.00,472.06,489.44,1
2001-11-05,1087.20,1106.72,1087.20,1102.84,1768.29,1801.55,1768.29,1793.65,9326.59,9476.45,9326.17,9441.03,489.44,508.16,489.44,503.07,1
2001-11-06,1102.84,1119.73,1095.36,1118.86,1786.92,1835.49,1777.91,1835.08,9437.09,9600.60,9386.51,9591.12,503.07,520.33,496.80,520.03,1
2001-11-07,1118.86,1126.62,1112.98,1115.80,1821.04,1868.31,1820.28,1837.53,9584.68,9644.12,9522.41,9554.37,520.03,533.06,510.07,519.36,1
2001-11-08,1115.80,1135.75,1115.42,1118.54,1855.68,1888.39,1816.56,1827.77,9558.39,9721.75,9558.39,9587.52,519.36,545.19,503.89,507.45,1
2001-11-09,1118.54,1123.02,1111.13,1120.31,1824.73,1838.38,1809.29,1828.48,9586.96,9630.41,9519.77,9608.00,507.45,514.76,501.41,506.81,1
2001-11-12,1120.31,1121.71,1098.32,1118.33,1826.25,1848.00,1782.48,1840.13,9606.13,9606.13,9408.58,9554.37,506.81,522.87,488.95,519.32,1
2001-11-13,1118.33,1139.14,1118.33,1139.09,1871.47,1893.92,1867.27,1892.11,9551.43,9755.78,9551.43,9750.95,519.32,544.16,519.32,541.29,1
2001-11-14,1139.09,1148.28,1132.87,1141.21,1910.45,1922.45,1875.27,1903.19,9751.13,9859.38,9741.41,9823.61,541.29,553.60,527.34,538.51,1
2001-11-15,1141.21,1146.46,1135.06,1142.24,1891.36,1922.12,1882.84,1900.57,9824.65,9903.04,9808.25,9872.39,538.51,543.17,524.26,532.34,1
2001-11-16,1142.24,1143.52,1129.92,1138.65,1903.48,1908.21,1882.53,1898.58,9871.51,9908.79,9792.47,9866.99,532.34,537.29,524.20,529.92,1
2001-11-19,1138.65,1151.06,1138.65,1151.06,1912.48,1934.70,1905.36,1934.42,9870.45,9976.46,9870.45,9976.46,529.92,533.21,513.01,524.76,1
2001-11-20,1151.06,1152.45,1142.17,1142.66,1926.47,1930.21,1877.79,1880.51,9968.64,9976.73,9893.49,9901.38,524.76,524.76,493.39,494.12,0
2001-11-21,1142.66,1142.66,1129.78,1137.03,1873.60,1884.49,1853.67,1875.05,9894.19,9894.19,9796.41,9834.68,494.12,504.37,486.07,503.47,1
2001-11-23,1137.03,1151.05,1135.90,1150.34,1878.91,1905.58,1873.64,1903.20,9833.09,9961.58,9833.02,9959.71,503.47,513.19,495.28,511.30,1
2001-11-26,1150.34,1157.88,1146.17,1157.42,1914.53,1941.31,1906.89,1941.23,9961.58,9992.79,9903.81,9982.75,511.30,534.03,511.30,532.46,1
2001-11-27,1157.42,1163.38,1140.81,1149.50,1931.59,1965.09,1902.89,1935.97,9980.33,9992.72,9831.15,9872.60,532.46,550.20,515.02,536.67,1
